state,article_title,revision_id,article_quality,regional_division,population
Ohio,"Fayette, Ohio",1167014341,C,East North Central,11756058
Ohio,"Fayetteville, Ohio",1167014373,C,East North Central,11756058
Ohio,"Felicity, Ohio",1167014458,C,East North Central,11756058
Ohio,"Fletcher, Ohio",1167239792,C,East North Central,11756058
Ohio,"Florida, Ohio",1167015770,C,East North Central,11756058
Ohio,"Flushing, Ohio",1171248727,C,East North Central,11756058
Ohio,"Forest, Ohio",1167016350,C,East North Central,11756058
Ohio,"Fort Jennings, Ohio",1176031682,C,East North Central,11756058
Ohio,"Fort Loramie, Ohio",1171751699,C,East North Central,11756058
Ohio,"Fort Recovery, Ohio",1167091933,GA,East North Central,11756058
Ohio,"Frankfort, Ohio",1170009523,C,East North Central,11756058
Ohio,"Frazeysburg, Ohio",1167017697,C,East North Central,11756058
Ohio,"Fredericksburg, Ohio",1174776486,C,East North Central,11756058
Ohio,"Fredericktown, Ohio",1175996402,C,East North Central,11756058
Ohio,"Freeport, Ohio",1168049083,C,East North Central,11756058
Ohio,"Fulton, Ohio",1177019534,C,East North Central,11756058
Ohio,"Fultonham, Ohio",1167018698,C,East North Central,11756058
Ohio,"Galena, Ohio",1175715672,C,East North Central,11756058
Ohio,"Gallipolis, Ohio",1179329933,C,East North Central,11756058
Ohio,"Gambier, Ohio",1167019131,C,East North Central,11756058
Ohio,"Gann, Ohio",1167019181,GA,East North Central,11756058
Ohio,"Garrettsville, Ohio",1168047541,GA,East North Central,11756058
Ohio,"Gates Mills, Ohio",1179268502,C,East North Central,11756058
Ohio,"Geneva-on-the-Lake, Ohio",1170553295,GA,East North Central,11756058
Ohio,"Genoa, Ohio",1168564221,GA,East North Central,11756058
Ohio,"Georgetown, Ohio",1167020254,C,East North Central,11756058
Ohio,"Gettysburg, Ohio",1167020483,GA,East North Central,11756058
Ohio,"Gibsonburg, Ohio",1167020640,C,East North Central,11756058
Ohio,"Gilboa, Ohio",1175964278,C,East North Central,11756058
Ohio,"Glandorf, Ohio",1169734135,GA,East North Central,11756058
Ohio,"Glendale, Ohio",1167021529,C,East North Central,11756058
Ohio,"Glenford, Ohio",1167021586,C,East North Central,11756058
Ohio,"Glenmont, Ohio",1168092923,C,East North Central,11756058
Ohio,"Glenwillow, Ohio",1167124866,C,East North Central,11756058
Ohio,"Gloria Glens Park, Ohio",1167124986,C,East North Central,11756058
Ohio,"Glouster, Ohio",1167125014,C,East North Central,11756058
Ohio,"Gnadenhutten, Ohio",1168093385,C,East North Central,11756058
Ohio,"Golf Manor, Ohio",1167125365,C,East North Central,11756058
Ohio,"Gordon, Ohio",1167125750,C,East North Central,11756058
Ohio,"Grafton, Ohio",1167126175,C,East North Central,11756058
Ohio,"Grand Rapids, Ohio",1175263008,C,East North Central,11756058
Ohio,"Grand River, Ohio",1168088779,C,East North Central,11756058
Ohio,"Granville, Ohio",1179540220,C,East North Central,11756058
Ohio,"Gratiot, Ohio",1167127312,C,East North Central,11756058
Ohio,"Gratis, Ohio",1169679855,C,East North Central,11756058
Ohio,"Graysville, Ohio",1167127474,Start,East North Central,11756058
Ohio,"Green Camp, Ohio",1167127673,C,East North Central,11756058
Ohio,"Green Springs, Ohio",1170690085,GA,East North Central,11756058
Ohio,"Greenfield, Ohio",1164768288,GA,East North Central,11756058
Ohio,"Greenhills, Ohio",1167128230,C,East North Central,11756058
Ohio,"Greenwich, Ohio",1167128479,C,East North Central,11756058
Ohio,"Grover Hill, Ohio",1168622749,C,East North Central,11756058
Ohio,"Hamden, Ohio",1174174008,C,East North Central,11756058
Ohio,"Hamersville, Ohio",1167130480,C,East North Central,11756058
Ohio,"Hamler, Ohio",1167130686,C,East North Central,11756058
Ohio,"Hanging Rock, Ohio",1167132398,C,East North Central,11756058
Ohio,"Hanover, Ohio",1167132612,C,East North Central,11756058
Ohio,"Hanoverton, Ohio",1168713846,GA,East North Central,11756058
Ohio,"Harbor View, Ohio",1167132771,C,East North Central,11756058
Ohio,"Harpster, Ohio",1175496465,Start,East North Central,11756058
Ohio,"Harrisburg, Ohio",1167133543,GA,East North Central,11756058
Ohio,"Harrisville, Ohio",1168049107,C,East North Central,11756058
Ohio,"Harrod, Ohio",1167133873,C,East North Central,11756058
Ohio,"Hartford, Ohio",1167133971,C,East North Central,11756058
Ohio,"Hartville, Ohio",1168045819,GA,East North Central,11756058
Ohio,"Harveysburg, Ohio",1157208723,C,East North Central,11756058
Ohio,"Haskins, Ohio",1175263171,C,East North Central,11756058
Ohio,"Haviland, Ohio",1176150090,C,East North Central,11756058
Ohio,"Hayesville, Ohio",1167134790,C,East North Central,11756058
Ohio,"Hebron, Ohio",1167135253,GA,East North Central,11756058
Ohio,"Helena, Ohio",1170690479,C,East North Central,11756058
Ohio,"Hemlock, Ohio",1167135645,C,East North Central,11756058
Ohio,"Hicksville, Ohio",1167136776,C,East North Central,11756058
Ohio,"Higginsport, Ohio",1167136855,GA,East North Central,11756058
Ohio,"Highland, Ohio",1167137168,C,East North Central,11756058
Ohio,"Highland Hills, Ohio",1167909612,C,East North Central,11756058
Ohio,"Hills and Dales, Ohio",1168045826,C,East North Central,11756058
Ohio,"Hiram, Ohio",1170107532,GA,East North Central,11756058
Ohio,"Holgate, Ohio",1167154325,C,East North Central,11756058
Ohio,"Holiday City, Ohio",1174972478,C,East North Central,11756058
Ohio,"Holland, Ohio",1167154413,C,East North Central,11756058
Ohio,"Hollansburg, Ohio",1167154444,GA,East North Central,11756058
Ohio,"Holloway, Ohio",1167154518,C,East North Central,11756058
Ohio,"Holmesville, Ohio",1168092917,C,East North Central,11756058
Ohio,"Hopedale, Ohio",1168049110,C,East North Central,11756058
Ohio,"Hoytville, Ohio",1175263230,GA,East North Central,11756058
Ohio,"Hunting Valley, Ohio",1168047810,C,East North Central,11756058
Ohio,"Huntsville, Ohio",1167176413,C,East North Central,11756058
Ohio,"Irondale, Ohio",1168276663,C,East North Central,11756058
Ohio,"Ithaca, Ohio",1167178335,C,East North Central,11756058
Ohio,"Jackson Center, Ohio",1177205115,C,East North Central,11756058
Ohio,"Jacksonburg, Ohio",1167179005,C,East North Central,11756058
Ohio,"Jacksonville, Ohio",1167179025,C,East North Central,11756058
Ohio,"Jamestown, Ohio",1167179185,C,East North Central,11756058
Ohio,"Jefferson, Ohio",1177070905,C,East North Central,11756058
Ohio,"Jeffersonville, Ohio",1167179830,C,East North Central,11756058
Ohio,"Jenera, Ohio",1167179916,C,East North Central,11756058
Ohio,"Jeromesville, Ohio",1167180158,C,East North Central,11756058
Ohio,"Jerry City, Ohio",1175263291,C,East North Central,11756058
Ohio,"Jerusalem, Ohio",1167180238,C,East North Central,11756058
Ohio,"Jewett, Ohio",1168049113,C,East North Central,11756058
Ohio,"Junction City, Ohio",1167287866,C,East North Central,11756058
Ohio,"Kalida, Ohio",1172827720,C,East North Central,11756058
Ohio,"Kelleys Island, Ohio",1172964817,B,East North Central,11756058
Ohio,"Kettlersville, Ohio",1175948210,C,East North Central,11756058
Ohio,"Killbuck, Ohio",1168092905,C,East North Central,11756058
Ohio,"Kingston, Ohio",1170032288,C,East North Central,11756058
Ohio,"Kipton, Ohio",1179354933,C,East North Central,11756058
Ohio,"Kirby, Ohio",1175497068,C,East North Central,11756058
Ohio,"Kirkersville, Ohio",1167290957,C,East North Central,11756058
Ohio,"Kirtland Hills, Ohio",1168088786,C,East North Central,11756058
Ohio,"Lafayette, Allen County, Ohio",671312542,Stub,East North Central,11756058
Ohio,"LaGrange, Ohio",1167292255,C,East North Central,11756058
Ohio,"Lakeline, Ohio",1168088798,C,East North Central,11756058
Ohio,"Lakemore, Ohio",1168047072,C,East North Central,11756058
Ohio,"Lakeview, Ohio",1167294406,C,East North Central,11756058
Ohio,"LaRue, Ohio",1167292287,C,East North Central,11756058
Ohio,"Latty, Ohio",1168622923,C,East North Central,11756058
Ohio,"Laura, Ohio",1167295437,C,East North Central,11756058
Ohio,"Laurelville, Ohio",1167295527,C,East North Central,11756058
Ohio,"Leesburg, Ohio",1177552787,C,East North Central,11756058
Ohio,"Leesville, Ohio",1175958314,C,East North Central,11756058
Ohio,"Leetonia, Ohio",1168713858,GA,East North Central,11756058
Ohio,"Leipsic, Ohio",1172827872,C,East North Central,11756058
Ohio,"Lewisburg, Ohio",1169680588,GA,East North Central,11756058
Ohio,"Lewisville, Ohio",1167316628,C,East North Central,11756058
Ohio,"Lexington, Ohio",1169875607,GA,East North Central,11756058
Ohio,"Liberty Center, Ohio",1167316756,C,East North Central,11756058
Ohio,"Lincoln Heights, Ohio",1178473351,GA,East North Central,11756058
Ohio,"Lindsey, Ohio",1170690686,C,East North Central,11756058
Ohio,"Linndale, Ohio",1167318267,GA,East North Central,11756058
Ohio,"Lisbon, Ohio",1178604721,GA,East North Central,11756058
Ohio,"Lithopolis, Ohio",1167319075,C,East North Central,11756058
Ohio,"Lockbourne, Ohio",1167320367,C,East North Central,11756058
Ohio,"Lockington, Ohio",1171420489,GA,East North Central,11756058
Ohio,"Lockland, Ohio",1167320525,C,East North Central,11756058
Ohio,"Lodi, Ohio",1167320839,C,East North Central,11756058
Ohio,"Lordstown, Ohio",1176181097,C,East North Central,11756058
Ohio,"Lore City, Ohio",1167322146,C,East North Central,11756058
Ohio,"Loudonville, Ohio",1179689312,C,East North Central,11756058
Ohio,"Lowell, Ohio",1157217171,C,East North Central,11756058
Ohio,"Lowellville, Ohio",1168708911,C,East North Central,11756058
Ohio,"Lower Salem, Ohio",1167323092,C,East North Central,11756058
Ohio,"Lucas, Ohio",1169885775,C,East North Central,11756058
Ohio,"Luckey, Ohio",1175263340,GA,East North Central,11756058
Ohio,"Ludlow Falls, Ohio",1167323478,C,East North Central,11756058
Ohio,"Lynchburg, Ohio",1167323983,C,East North Central,11756058
Ohio,"Lyons, Ohio",1167324243,C,East North Central,11756058
Ohio,"Macksburg, Ohio",1167324491,C,East North Central,11756058
Ohio,"Madison, Ohio",1168088801,C,East North Central,11756058
Ohio,"Magnetic Springs, Ohio",1173657646,GA,East North Central,11756058
Ohio,"Magnolia, Ohio",1168045879,C,East North Central,11756058
Ohio,"Maineville, Ohio",1171485568,GA,East North Central,11756058
Ohio,"Malinta, Ohio",1167333667,C,East North Central,11756058
Ohio,"Malta, Ohio",1167333770,C,East North Central,11756058
Ohio,"Malvern, Ohio",1177956311,C,East North Central,11756058
Ohio,"Manchester, Ohio",1167333952,C,East North Central,11756058
Ohio,"Mantua, Ohio",1168047568,C,East North Central,11756058
Ohio,"Marble Cliff, Ohio",1167334620,C,East North Central,11756058
Ohio,"Marblehead, Ohio",1167334647,C,East North Central,11756058
Ohio,"Marengo, Ohio",1167334852,C,East North Central,11756058
Ohio,"Mariemont, Ohio",1167334924,C,East North Central,11756058
Ohio,"Marseilles, Ohio",1175528193,C,East North Central,11756058
Ohio,"Marshallville, Ohio",1174778411,C,East North Central,11756058
Ohio,"Martinsburg, Ohio",1167335803,C,East North Central,11756058
Ohio,"Martinsville, Ohio",1167335828,C,East North Central,11756058
Ohio,"Matamoras, Ohio",1167336161,GA,East North Central,11756058
Ohio,"Mayfield, Ohio",1167336648,C,East North Central,11756058
Ohio,"McArthur, Ohio",1167336919,C,East North Central,11756058
Ohio,"McClure, Ohio",1167337011,C,East North Central,11756058
Ohio,"McComb, Ohio",1167337032,GA,East North Central,11756058
Ohio,"McConnelsville, Ohio",1176135534,C,East North Central,11756058
Ohio,"McDonald, Ohio",1167975501,C,East North Central,11756058
Ohio,"McGuffey, Ohio",1167340837,C,East North Central,11756058
Ohio,"Mechanicsburg, Ohio",1167341377,C,East North Central,11756058
Ohio,"Melrose, Ohio",1175255270,C,East North Central,11756058
Ohio,"Mendon, Ohio",1167341881,GA,East North Central,11756058
Ohio,"Metamora, Ohio",1167342360,C,East North Central,11756058
Ohio,"Meyers Lake, Ohio",1168045886,C,East North Central,11756058
Ohio,"Middle Point, Ohio",1173981744,C,East North Central,11756058
Ohio,"Middlefield, Ohio",1168047820,GA,East North Central,11756058
Ohio,"Middleport, Ohio",1167342852,GA,East North Central,11756058
Ohio,"Midland, Ohio",1167343011,C,East North Central,11756058
Ohio,"Midvale, Ohio",1175358135,C,East North Central,11756058
Ohio,"Midway, Ohio",1167343249,GA,East North Central,11756058
Ohio,"Mifflin, Ohio",1167343334,C,East North Central,11756058
Ohio,"Milan, Ohio",1167343399,C,East North Central,11756058
Ohio,"Milford Center, Ohio",1173670519,GA,East North Central,11756058
Ohio,"Millbury, Ohio",1176422504,C,East North Central,11756058
Ohio,"Milledgeville, Ohio",1167343772,C,East North Central,11756058
Ohio,"Miller City, Ohio",1167343789,C,East North Central,11756058
Ohio,"Millersburg, Ohio",1173624741,GA,East North Central,11756058
Ohio,"Millersport, Ohio",1167343904,C,East North Central,11756058
Ohio,"Millville, Ohio",1167344120,C,East North Central,11756058
Ohio,"Milton Center, Ohio",1175265475,C,East North Central,11756058
Ohio,"Miltonsburg, Ohio",1167344325,Start,East North Central,11756058
Ohio,"Mineral City, Ohio",1173184055,C,East North Central,11756058
Ohio,"Minerva, Ohio",1179478780,C,East North Central,11756058
Ohio,"Minerva Park, Ohio",1167344560,C,East North Central,11756058
Ohio,"Mingo Junction, Ohio",1168276732,C,East North Central,11756058
Ohio,"Minster, Ohio",1173811933,C,East North Central,11756058
Ohio,"Mogadore, Ohio",1168047086,C,East North Central,11756058
Ohio,"Monroeville, Ohio",1167345839,C,East North Central,11756058
Ohio,"Montezuma, Ohio",1167346075,C,East North Central,11756058
Ohio,"Montpelier, Ohio",1174972557,C,East North Central,11756058
Ohio,"Moreland Hills, Ohio",1167346938,C,East North Central,11756058
Ohio,"Morral, Ohio",1167347196,C,East North Central,11756058
Ohio,"Morristown, Ohio",1167347320,C,East North Central,11756058
Ohio,"Morrow, Ohio",1167347356,C,East North Central,11756058
Ohio,"Moscow, Ohio",1172041292,C,East North Central,11756058
Ohio,"Mount Blanchard, Ohio",1173735918,C,East North Central,11756058
Ohio,"Mount Cory, Ohio",1167392230,C,East North Central,11756058
Ohio,"Mount Eaton, Ohio",1174778626,C,East North Central,11756058
Ohio,"Mount Gilead, Ohio",1167392278,C,East North Central,11756058
Ohio,"Mount Orab, Ohio",1167392529,C,East North Central,11756058
Ohio,"Mount Pleasant, Ohio",1168276778,C,East North Central,11756058
Ohio,"Mount Sterling, Ohio",1167392716,C,East North Central,11756058
Ohio,"Mount Victory, Ohio",1167392847,C,East North Central,11756058
Ohio,"Mowrystown, Ohio",1167393102,C,East North Central,11756058
Ohio,"Murray City, Ohio",1167393542,C,East North Central,11756058
Ohio,"Mutual, Ohio",1167393694,C,East North Central,11756058
Ohio,"Nashville, Ohio",1168092912,C,East North Central,11756058
Ohio,"Navarre, Ohio",1177718274,C,East North Central,11756058
Ohio,"Nellie, Ohio",1167394583,Start,East North Central,11756058
Ohio,"Nevada, Ohio",1175528365,C,East North Central,11756058
Ohio,"Neville, Ohio",1167394928,C,East North Central,11756058
Ohio,"New Alexandria, Ohio",1168276831,GA,East North Central,11756058
Ohio,"New Athens, Ohio",1168049120,C,East North Central,11756058
Ohio,"New Bavaria, Ohio",1167395038,C,East North Central,11756058
Ohio,"New Bloomington, Ohio",1167395064,C,East North Central,11756058
Ohio,"New Boston, Ohio",1170765551,C,East North Central,11756058
Ohio,"New Bremen, Ohio",1173007989,C,East North Central,11756058
Ohio,"New Concord, Ohio",1159768738,GA,East North Central,11756058
Ohio,"New Holland, Ohio",1167395515,C,East North Central,11756058
Ohio,"New Knoxville, Ohio",1170858185,C,East North Central,11756058
Ohio,"New Lebanon, Ohio",1167395705,C,East North Central,11756058
Ohio,"New Lexington, Ohio",1167395726,C,East North Central,11756058
Ohio,"New London, Ohio",1167395787,C,East North Central,11756058
Ohio,"New Madison, Ohio",1167395800,C,East North Central,11756058
Ohio,"New Miami, Ohio",1167395878,GA,East North Central,11756058
Ohio,"New Middletown, Ohio",1168708927,C,East North Central,11756058
Ohio,"New Paris, Ohio",1169680850,C,East North Central,11756058
Ohio,"New Richmond, Ohio",1176351882,GA,East North Central,11756058
Ohio,"New Riegel, Ohio",1176351742,GA,East North Central,11756058
Ohio,"New Straitsville, Ohio",1169533676,C,East North Central,11756058
Ohio,"New Vienna, Ohio",1167396175,C,East North Central,11756058
Ohio,"New Washington, Ohio",1167396177,C,East North Central,11756058
Ohio,"New Waterford, Ohio",1168713892,C,East North Central,11756058
Ohio,"New Weston, Ohio",1167396207,C,East North Central,11756058
Ohio,"Newburgh Heights, Ohio",1167396392,C,East North Central,11756058
Ohio,"Newcomerstown, Ohio",1173713000,C,East North Central,11756058
Ohio,"Newton Falls, Ohio",1179343542,GA,East North Central,11756058
Ohio,"Newtown, Ohio",1167409487,GA,East North Central,11756058
Ohio,"Ney, Ohio",1167409515,GA,East North Central,11756058
Ohio,"North Baltimore, Ohio",1175265675,GA,East North Central,11756058
Ohio,"North Bend, Ohio",1167410463,C,East North Central,11756058
Ohio,"North Fairfield, Ohio",1167410643,C,East North Central,11756058
Ohio,"North Hampton, Ohio",1173815641,C,East North Central,11756058
Ohio,"North Kingsville, Ohio",1168087503,C,East North Central,11756058
Ohio,"North Lewisburg, Ohio",1167410862,C,East North Central,11756058
Ohio,"North Perry, Ohio",1168088861,C,East North Central,11756058
Ohio,"North Randall, Ohio",1176825359,C,East North Central,11756058
Ohio,"North Robinson, Ohio",1167411125,C,East North Central,11756058
Ohio,"North Star, Ohio",1167411244,GA,East North Central,11756058
Ohio,"Northfield, Ohio",1172064890,C,East North Central,11756058
Ohio,"Norwich, Ohio",1167412058,C,East North Central,11756058
Ohio,"Oak Harbor, Ohio",1168564678,C,East North Central,11756058
Ohio,"Oak Hill, Ohio",1168838323,C,East North Central,11756058
Ohio,"Oakwood, Cuyahoga County, Ohio",1159825877,C,East North Central,11756058
Ohio,"Oakwood, Paulding County, Ohio",1168623058,C,East North Central,11756058
Ohio,"Octa, Ohio",1167424369,C,East North Central,11756058
Ohio,"Ohio City, Ohio",1173981906,C,East North Central,11756058
Ohio,"Old Washington, Ohio",1167425607,GA,East North Central,11756058
Ohio,"Orange, Ohio",1170697897,C,East North Central,11756058
Ohio,"Orangeville, Ohio",1167975543,C,East North Central,11756058
